customer_id,split,suspicious_activity_confirmed,predicted_probability,top_feature_1,top_feature_2,top_feature_3,rank
CUST_0934,test,,0.2406,txn_type_international_wire,inflow_outflow_ratio,declined_ratio,94
CUST_0706,val,0.0,0.2392,inflow_outflow_ratio,txn_type_direct_debit,declined_ratio,95
CUST_0072,test,,0.2388,txn_type_international_wire,monthly_vol_cv,declined_txn_count,96
CUST_0278,val,0.0,0.2366,txn_type_international_wire,monthly_vol_cv,inflow_outflow_ratio,97
CUST_1063,train,0.0,0.2347,max_counterparty_share,txn_type_international_wire,monthly_vol_cv,98
CUST_1180,test,,0.2343,txn_type_international_wire,inflow_outflow_ratio,monthly_vol_cv,99
CUST_1047,train,0.0,0.2284,monthly_vol_cv,inflow_outflow_ratio,txn_type_international_wire,100
CUST_0054,train,0.0,0.2258,declined_ratio,monthly_vol_cv,txn_type_international_wire,101
CUST_0000,test,,0.2235,declined_ratio,inflow_outflow_ratio,monthly_vol_cv,102
CUST_1192,train,0.0,0.2202,max_counterparty_share,avg_monthly_transaction_count,declined_ratio,103
CUST_0213,train,0.0,0.2124,txn_type_direct_debit,declined_ratio,txn_type_international_wire,104
CUST_0224,test,,0.212,monthly_vol_cv,inflow_outflow_ratio,pct_international_transactions,105
CUST_0603,val,0.0,0.2111,txn_type_direct_debit,txn_type_international_wire,txn_amount_cv,106
CUST_0566,train,0.0,0.2109,txn_type_international_wire,avg_monthly_transaction_count,declined_ratio,107
CUST_0620,val,0.0,0.2108,txn_type_international_wire,declined_ratio,inflow_outflow_ratio,108
CUST_0824,val,0.0,0.2092,txn_type_international_wire,monthly_vol_cv,inflow_outflow_ratio,109
CUST_1185,val,0.0,0.2073,inflow_outflow_ratio,txn_type_direct_debit,txn_type_international_wire,110
CUST_0682,test,,0.2032,txn_type_international_wire,declined_ratio,txn_type_direct_debit,111
CUST_1070,test,,0.2005,txn_type_direct_debit,txn_type_international_wire,declined_ratio,112
CUST_0015,test,,0.1998,txn_type_international_wire,declined_ratio,txn_type_direct_debit,113
CUST_1088,test,,0.1977,txn_type_international_wire,monthly_vol_cv,declined_ratio,114
CUST_0210,test,,0.1969,declined_ratio,txn_type_international_wire,txn_type_direct_debit,115
CUST_1151,train,0.0,0.1943,monthly_vol_cv,txn_type_international_wire,declined_ratio,116
CUST_0563,train,0.0,0.1931,txn_type_international_wire,monthly_vol_cv,monthly_cnt_cv,117
CUST_0493,test,,0.1906,txn_type_international_wire,declined_ratio,monthly_vol_cv,118
CUST_0086,test,,0.1869,declined_ratio,txn_type_international_wire,monthly_vol_cv,119
CUST_0490,test,,0.1845,txn_type_direct_debit,declined_ratio,avg_monthly_transaction_count,120
CUST_0138,test,,0.1835,inflow_outflow_ratio,declined_ratio,txn_type_international_wire,121
CUST_0730,test,,0.1775,txn_type_international_wire,declined_ratio,unique_counterparties,122
CUST_0599,test,,0.1774,txn_type_international_wire,declined_ratio,max_counterparty_share,123
CUST_0020,val,0.0,0.1765,txn_type_direct_debit,inflow_outflow_ratio,txn_type_international_wire,124
CUST_0326,val,0.0,0.176,txn_type_international_wire,inflow_outflow_ratio,declined_ratio,125
CUST_0632,val,0.0,0.1754,txn_type_international_wire,declined_ratio,unique_counterparties,126
CUST_0666,test,,0.1738,inflow_outflow_ratio,declined_ratio,txn_type_international_wire,127
CUST_0712,train,0.0,0.173,txn_type_international_wire,inflow_outflow_ratio,declined_ratio,128
CUST_1173,train,0.0,0.1721,txn_type_international_wire,inflow_outflow_ratio,declined_ratio,129
CUST_0571,test,,0.1712,txn_type_international_wire,declined_ratio,max_counterparty_share,130
CUST_1087,test,,0.171,declined_ratio,txn_type_international_wire,inflow_outflow_ratio,131
CUST_0447,train,0.0,0.166,monthly_vol_cv,txn_type_direct_debit,declined_ratio,132
CUST_0540,train,0.0,0.1658,txn_type_international_wire,monthly_vol_cv,income_volume_ratio,133
CUST_0455,test,,0.1647,monthly_vol_cv,txn_type_international_wire,declined_ratio,134
CUST_0929,test,,0.164,txn_type_international_wire,max_counterparty_share,declined_ratio,135
CUST_0954,test,,0.1621,txn_type_international_wire,monthly_vol_cv,inflow_outflow_ratio,136
CUST_0798,train,0.0,0.1618,txn_type_international_wire,max_counterparty_share,declined_ratio,137
CUST_0925,test,,0.1613,monthly_vol_cv,txn_type_international_wire,max_counterparty_share,138
CUST_0052,train,0.0,0.1559,inflow_outflow_ratio,txn_type_international_wire,monthly_vol_cv,139
CUST_1168,train,0.0,0.1556,monthly_vol_cv,max_counterparty_share,inflow_outflow_ratio,140
CUST_0425,test,,0.1542,monthly_vol_cv,txn_type_international_wire,inflow_outflow_ratio,141
CUST_0856,val,0.0,0.1541,declined_ratio,txn_type_international_wire,monthly_vol_cv,142
CUST_0565,train,0.0,0.1538,declined_ratio,txn_type_international_wire,monthly_vol_cv,143
CUST_0159,test,,0.1528,txn_type_international_wire,declined_ratio,monthly_vol_cv,144
CUST_0990,train,0.0,0.1527,declined_ratio,txn_type_international_wire,txn_type_direct_debit,145
CUST_0218,test,,0.1523,txn_type_international_wire,txn_type_direct_debit,inflow_outflow_ratio,146
CUST_0116,train,0.0,0.1518,monthly_vol_cv,declined_ratio,inflow_outflow_ratio,147
CUST_0028,test,,0.1513,monthly_vol_cv,txn_type_international_wire,max_counterparty_share,148
CUST_0119,test,,0.1481,txn_type_international_wire,declined_ratio,max_counterparty_share,149
CUST_0852,train,0.0,0.1481,txn_type_international_wire,declined_ratio,avg_monthly_transaction_count,149
CUST_0367,test,,0.1478,txn_type_direct_debit,txn_type_international_wire,relationship_days,151
CUST_0956,train,0.0,0.1454,monthly_vol_cv,inflow_outflow_ratio,txn_type_international_wire,152
CUST_0605,val,0.0,0.145,inflow_outflow_ratio,txn_type_international_wire,declined_ratio,153
CUST_0079,val,0.0,0.1419,txn_type_international_wire,inflow_outflow_ratio,declined_ratio,154
CUST_0312,train,0.0,0.1394,txn_type_international_wire,declined_ratio,monthly_vol_cv,155
CUST_0310,test,,0.1386,monthly_vol_cv,declined_ratio,txn_type_international_wire,156
CUST_0626,test,,0.1377,declined_ratio,txn_type_international_wire,inflow_outflow_ratio,157
CUST_0298,train,0.0,0.1367,txn_type_international_wire,inflow_outflow_ratio,declined_ratio,158
CUST_0240,train,0.0,0.1314,txn_type_international_wire,inflow_outflow_ratio,declined_ratio,159
CUST_0435,val,0.0,0.1303,txn_type_international_wire,declined_ratio,monthly_vol_cv,160
CUST_0827,train,0.0,0.1282,txn_type_international_wire,inflow_outflow_ratio,monthly_vol_cv,161
CUST_0095,test,,0.1282,declined_ratio,avg_monthly_transaction_count,txn_type_international_wire,161
CUST_0740,train,0.0,0.1266,txn_type_international_wire,monthly_vol_cv,declined_ratio,163
CUST_0630,test,,0.1259,txn_type_international_wire,declined_ratio,monthly_vol_cv,164
CUST_0881,test,,0.1239,txn_type_international_wire,declined_ratio,txn_type_direct_debit,165
CUST_0652,test,,0.1229,txn_type_international_wire,monthly_vol_cv,inflow_outflow_ratio,166
CUST_0013,test,,0.1216,txn_type_international_wire,inflow_outflow_ratio,declined_ratio,167
CUST_0256,val,0.0,0.1188,inflow_outflow_ratio,declined_ratio,txn_type_international_wire,168
CUST_1122,test,,0.117,txn_type_international_wire,monthly_vol_cv,declined_ratio,169
CUST_0370,train,0.0,0.1128,txn_type_direct_debit,inflow_outflow_ratio,txn_type_international_wire,170
CUST_0208,test,,0.1126,monthly_vol_cv,txn_type_international_wire,declined_ratio,171
CUST_1002,train,0.0,0.1124,txn_type_international_wire,unique_counterparties,inflow_outflow_ratio,172
CUST_0128,val,0.0,0.1123,monthly_vol_cv,txn_type_international_wire,declined_ratio,173
CUST_0655,train,0.0,0.1119,declined_ratio,monthly_vol_cv,inflow_outflow_ratio,174
CUST_0867,test,,0.11,monthly_vol_cv,max_counterparty_share,declined_ratio,175
CUST_0223,val,0.0,0.1084,txn_type_international_wire,max_single_txn,declined_ratio,176
CUST_0007,test,,0.1082,txn_type_international_wire,monthly_vol_cv,declined_ratio,177
CUST_0641,train,0.0,0.1082,txn_type_direct_debit,inflow_outflow_ratio,txn_type_international_wire,177
CUST_1089,train,0.0,0.1057,txn_type_international_wire,max_counterparty_share,avg_monthly_transaction_count,179
CUST_0709,test,,0.105,monthly_vol_cv,declined_ratio,txn_type_international_wire,180
CUST_0337,test,,0.1036,txn_type_international_wire,declined_txn_count,monthly_vol_cv,181
CUST_1074,val,0.0,0.1019,txn_type_international_wire,max_counterparty_share,txn_count_total,182
CUST_0848,test,,0.1001,txn_type_international_wire,txn_type_direct_debit,monthly_cnt_cv,183
CUST_0769,val,0.0,0.0996,txn_type_international_wire,monthly_vol_cv,pct_international_transactions,184
CUST_0531,test,,0.0987,txn_type_international_wire,txn_type_direct_debit,declined_txn_count,185
CUST_0158,train,0.0,0.0986,declined_ratio,avg_monthly_transaction_count,monthly_vol_cv,186
CUST_0465,test,,0.0974,declined_ratio,txn_type_international_wire,avg_monthly_transaction_count,187
CUST_0356,train,0.0,0.0969,inflow_outflow_ratio,txn_type_direct_debit,txn_type_international_wire,188
CUST_0857,test,,0.0965,txn_type_international_wire,declined_ratio,monthly_vol_cv,189
CUST_0573,train,0.0,0.0964,txn_type_international_wire,inflow_outflow_ratio,declined_ratio,190
CUST_1166,val,0.0,0.095,inflow_outflow_ratio,monthly_vol_cv,declined_ratio,191
CUST_1028,train,0.0,0.0941,monthly_vol_cv,txn_type_international_wire,max_counterparty_share,192
CUST_0433,train,0.0,0.0934,txn_type_international_wire,declined_ratio,max_counterparty_share,193
CUST_1162,train,0.0,0.0926,txn_type_international_wire,inflow_outflow_ratio,declined_ratio,194
CUST_1163,test,,0.0924,txn_type_international_wire,txn_type_direct_debit,inflow_outflow_ratio,195
CUST_1105,train,0.0,0.0919,txn_type_international_wire,inflow_outflow_ratio,declined_ratio,196
CUST_0507,test,,0.0916,txn_type_international_wire,max_single_txn,monthly_vol_cv,197
CUST_0562,train,0.0,0.0912,txn_type_international_wire,declined_ratio,monthly_vol_cv,198
CUST_0517,test,,0.0909,txn_type_international_wire,max_counterparty_share,monthly_vol_cv,199
CUST_0975,test,,0.0904,txn_type_international_wire,declined_ratio,monthly_vol_cv,200
CUST_0329,train,0.0,0.0889,txn_type_international_wire,txn_type_direct_debit,monthly_vol_cv,201
CUST_0402,train,0.0,0.0889,monthly_vol_cv,txn_type_international_wire,declined_ratio,201
CUST_0930,val,0.0,0.0854,txn_type_international_wire,monthly_vol_cv,inflow_outflow_ratio,203
CUST_0002,val,0.0,0.0845,txn_type_international_wire,txn_type_direct_debit,monthly_vol_cv,204
CUST_1143,train,0.0,0.0842,inflow_outflow_ratio,txn_type_direct_debit,txn_type_international_wire,205
CUST_0941,train,0.0,0.0836,monthly_vol_cv,txn_type_international_wire,max_counterparty_share,206
CUST_1117,train,0.0,0.0835,inflow_outflow_ratio,declined_ratio,txn_type_international_wire,207
CUST_1193,test,,0.0831,monthly_vol_cv,unique_counterparties,inflow_outflow_ratio,208
CUST_0260,train,0.0,0.0822,txn_type_international_wire,declined_ratio,monthly_vol_cv,209
CUST_0308,test,,0.0803,txn_type_international_wire,monthly_vol_cv,inflow_outflow_ratio,210
CUST_0639,test,,0.0799,txn_type_international_wire,declined_ratio,avg_monthly_transaction_count,211
CUST_0371,train,0.0,0.0799,monthly_vol_cv,txn_type_international_wire,unique_counterparties,211
CUST_1129,train,0.0,0.0793,monthly_vol_cv,txn_type_international_wire,declined_ratio,213
CUST_0726,test,,0.0792,monthly_vol_cv,declined_ratio,inflow_outflow_ratio,214
CUST_0894,test,,0.0789,inflow_outflow_ratio,txn_type_international_wire,avg_monthly_transaction_count,215
CUST_0178,train,0.0,0.0785,txn_type_international_wire,txn_type_direct_debit,declined_ratio,216
CUST_0847,train,0.0,0.0783,txn_type_international_wire,declined_ratio,inflow_outflow_ratio,217
CUST_0783,test,,0.078,declined_ratio,monthly_vol_cv,declined_txn_count,218
CUST_1141,test,,0.0777,txn_type_international_wire,inflow_outflow_ratio,declined_ratio,219
CUST_0393,test,,0.0775,txn_type_international_wire,declined_ratio,monthly_vol_cv,220
CUST_0459,test,,0.0765,txn_type_international_wire,monthly_vol_cv,inflow_outflow_ratio,222
CUST_0502,test,,0.0765,txn_type_international_wire,monthly_vol_cv,declined_ratio,222
CUST_1035,test,,0.0765,monthly_vol_cv,inflow_outflow_ratio,txn_amount_cv,222
CUST_0982,val,0.0,0.0762,txn_type_international_wire,avg_monthly_transaction_count,monthly_vol_cv,224
CUST_0585,test,,0.0759,declined_ratio,txn_type_international_wire,monthly_vol_cv,225
CUST_1109,val,0.0,0.0753,txn_type_international_wire,monthly_vol_cv,declined_ratio,226
CUST_0942,val,0.0,0.0748,txn_type_international_wire,txn_type_direct_debit,declined_ratio,227
CUST_0412,test,,0.0732,monthly_vol_cv,txn_type_international_wire,max_counterparty_share,228
CUST_0492,val,0.0,0.0731,txn_type_international_wire,declined_ratio,max_counterparty_share,229
CUST_0681,train,0.0,0.0724,txn_type_international_wire,declined_ratio,max_counterparty_share,230
CUST_1112,train,0.0,0.0724,txn_type_international_wire,declined_ratio,monthly_vol_cv,230
CUST_0477,test,,0.0719,declined_ratio,max_counterparty_share,inflow_outflow_ratio,232
CUST_0050,test,,0.0705,txn_type_international_wire,declined_ratio,max_counterparty_share,233
CUST_0282,train,0.0,0.0698,txn_type_international_wire,declined_ratio,monthly_vol_cv,234
CUST_1159,test,,0.0691,declined_ratio,txn_type_international_wire,monthly_vol_cv,235
CUST_0738,test,,0.0667,txn_type_international_wire,declined_ratio,max_counterparty_share,236
CUST_0916,train,0.0,0.0664,txn_type_international_wire,unique_counterparties,inflow_outflow_ratio,237
CUST_0299,train,0.0,0.0654,declined_ratio,monthly_vol_cv,txn_type_international_wire,238
CUST_0616,test,,0.0653,txn_type_international_wire,declined_ratio,max_counterparty_share,239
CUST_0135,val,0.0,0.0652,txn_type_international_wire,declined_ratio,monthly_vol_cv,240
CUST_0055,val,0.0,0.065,monthly_vol_cv,inflow_outflow_ratio,txn_type_international_wire,241
CUST_0124,test,,0.0648,txn_type_international_wire,txn_type_direct_debit,monthly_vol_cv,242
CUST_0345,test,,0.0643,txn_type_international_wire,inflow_outflow_ratio,declined_ratio,243
CUST_1133,train,0.0,0.0637,txn_type_international_wire,monthly_vol_cv,inflow_outflow_ratio,244
CUST_0273,test,,0.0636,monthly_vol_cv,txn_type_international_wire,declined_ratio,245
CUST_0608,test,,0.0632,declined_ratio,monthly_vol_cv,txn_type_international_wire,246
CUST_1135,train,0.0,0.0626,txn_type_international_wire,monthly_vol_cv,inflow_outflow_ratio,247
CUST_0163,test,,0.0623,monthly_vol_cv,txn_type_international_wire,declined_ratio,248
CUST_0989,test,,0.062,monthly_vol_cv,inflow_outflow_ratio,txn_type_international_wire,249
CUST_0910,test,,0.0615,inflow_outflow_ratio,txn_type_international_wire,declined_ratio,250
CUST_0155,test,,0.0611,monthly_vol_cv,declined_ratio,max_counterparty_share,251
CUST_1033,test,,0.0608,txn_type_international_wire,txn_type_direct_debit,txn_amount_cv,252
CUST_0794,test,,0.0608,monthly_vol_cv,txn_type_international_wire,declined_ratio,252
CUST_0581,train,0.0,0.0598,monthly_vol_cv,txn_type_international_wire,max_counterparty_share,254
CUST_1171,train,0.0,0.0595,monthly_vol_cv,declined_ratio,max_counterparty_share,255
CUST_0986,train,0.0,0.0595,txn_type_international_wire,monthly_vol_cv,max_counterparty_share,255
CUST_0828,train,0.0,0.0593,txn_type_international_wire,declined_ratio,monthly_vol_cv,257
CUST_0611,val,0.0,0.0591,declined_ratio,avg_monthly_transaction_count,txn_type_international_wire,258
CUST_0707,train,0.0,0.0589,declined_ratio,inflow_outflow_ratio,txn_type_international_wire,259
CUST_1018,train,0.0,0.0586,txn_type_international_wire,monthly_vol_cv,unique_counterparties,260
CUST_0761,train,0.0,0.0581,txn_type_international_wire,declined_ratio,monthly_vol_cv,261
CUST_0588,train,0.0,0.057,txn_type_international_wire,inflow_outflow_ratio,unique_counterparties,262
CUST_0547,test,,0.057,monthly_vol_cv,txn_type_international_wire,declined_ratio,262
CUST_1140,val,0.0,0.0569,monthly_vol_cv,txn_type_international_wire,declined_ratio,264
CUST_0018,test,,0.0559,inflow_outflow_ratio,declined_ratio,avg_monthly_transaction_count,265
CUST_0614,test,,0.0543,txn_type_international_wire,monthly_vol_cv,txn_type_direct_debit,266
CUST_0648,val,0.0,0.0535,declined_ratio,monthly_vol_cv,txn_type_international_wire,267
CUST_1068,train,0.0,0.0534,monthly_vol_cv,txn_type_international_wire,declined_ratio,268
CUST_0444,val,0.0,0.0527,monthly_vol_cv,txn_type_international_wire,declined_ratio,269
CUST_0878,test,,0.0525,declined_ratio,max_counterparty_share,monthly_vol_cv,271
CUST_0417,train,0.0,0.0525,declined_ratio,inflow_outflow_ratio,txn_type_international_wire,271
CUST_0579,train,0.0,0.0525,txn_type_international_wire,unique_counterparties,txn_type_direct_debit,271
CUST_0215,train,0.0,0.0523,txn_type_international_wire,txn_type_direct_debit,monthly_cnt_cv,273
CUST_0093,val,0.0,0.0521,monthly_vol_cv,txn_type_international_wire,max_counterparty_share,275
CUST_0041,train,0.0,0.0521,txn_type_international_wire,txn_type_direct_debit,max_single_txn,275
CUST_0884,train,0.0,0.0521,txn_type_international_wire,monthly_vol_cv,declined_ratio,275
CUST_0948,val,0.0,0.0501,txn_type_international_wire,max_counterparty_share,declined_ratio,277
CUST_0596,train,0.0,0.0498,txn_type_international_wire,declined_ratio,monthly_vol_cv,278
CUST_0577,test,,0.0495,txn_type_international_wire,declined_ratio,vol_vs_baseline,279
CUST_0904,test,,0.0493,txn_type_international_wire,monthly_vol_cv,unique_counterparties,280
CUST_0779,train,0.0,0.0487,txn_type_international_wire,declined_ratio,monthly_vol_cv,281
CUST_0255,test,,0.0484,txn_type_international_wire,declined_ratio,monthly_vol_cv,282
CUST_0519,train,0.0,0.0482,monthly_vol_cv,txn_type_international_wire,inflow_outflow_ratio,283
CUST_0841,test,,0.0481,txn_type_international_wire,inflow_outflow_ratio,declined_ratio,284
CUST_0092,test,,0.0476,txn_type_international_wire,declined_ratio,monthly_vol_cv,285
CUST_0933,test,,0.0476,declined_ratio,max_counterparty_share,monthly_vol_cv,285
CUST_0103,val,0.0,0.0469,txn_type_international_wire,monthly_vol_cv,max_single_txn,287
CUST_0699,train,0.0,0.0468,txn_type_international_wire,monthly_vol_cv,unique_counterparties,288
CUST_0373,test,,0.0465,txn_type_international_wire,monthly_vol_cv,unique_counterparties,290
CUST_0145,test,,0.0465,txn_type_international_wire,avg_monthly_transaction_count,unique_counterparties,290
CUST_0292,val,0.0,0.0465,txn_type_international_wire,declined_ratio,max_counterparty_share,290
CUST_1197,train,0.0,0.0464,txn_type_international_wire,txn_type_direct_debit,declined_ratio,292
CUST_0044,test,,0.0463,txn_type_international_wire,monthly_vol_cv,declined_ratio,293
CUST_0167,train,0.0,0.0459,monthly_vol_cv,inflow_outflow_ratio,txn_type_international_wire,294
