customer_id,split,suspicious_activity_confirmed,predicted_probability,top_feature_1,top_feature_2,top_feature_3,rank
CUST_1081,train,0.0,0.31522963584693675,txn_type_international_wire,monthly_vol_cv,intl_volume,70
CUST_0616,test,,0.3070601918107042,txn_type_international_wire,monthly_vol_cv,intl_volume,71
CUST_0990,train,0.0,0.306472267098803,txn_type_international_wire,monthly_vol_cv,intl_volume,72
CUST_0914,test,,0.3032104864300358,txn_type_international_wire,monthly_vol_cv,intl_volume,73
CUST_0925,test,,0.2963821735528884,txn_type_international_wire,monthly_vol_cv,intl_volume,74
CUST_0503,train,0.0,0.2857706519783412,txn_type_international_wire,monthly_vol_cv,intl_volume,75
CUST_0020,val,0.0,0.2855430549729357,txn_type_international_wire,monthly_vol_cv,intl_volume,76
CUST_0015,test,,0.285196766997392,txn_type_international_wire,monthly_vol_cv,intl_volume,77
CUST_0493,test,,0.28480334051294265,txn_type_international_wire,monthly_vol_cv,intl_volume,78
CUST_0666,test,,0.27493934315631924,txn_type_international_wire,monthly_vol_cv,intl_volume,79
CUST_0566,train,0.0,0.2717991144347837,txn_type_international_wire,monthly_vol_cv,intl_volume,80
CUST_0870,train,0.0,0.26948307232732543,txn_type_international_wire,monthly_vol_cv,intl_volume,81
CUST_0344,train,0.0,0.26834223041711247,txn_type_international_wire,monthly_vol_cv,intl_volume,82
CUST_1026,test,,0.2633607521294553,txn_type_international_wire,monthly_vol_cv,intl_volume,83
CUST_0425,test,,0.2511040630066145,txn_type_international_wire,monthly_vol_cv,intl_volume,84
CUST_0219,test,,0.2483256171889554,txn_type_international_wire,monthly_vol_cv,intl_volume,85
CUST_0045,test,,0.2475072530522023,txn_type_international_wire,monthly_vol_cv,intl_volume,86
CUST_0261,test,,0.24709884367989202,txn_type_international_wire,monthly_vol_cv,intl_volume,87
CUST_0905,train,0.0,0.24393683241357195,txn_type_international_wire,monthly_vol_cv,intl_volume,88
CUST_0714,test,,0.24301281174681683,txn_type_international_wire,monthly_vol_cv,intl_volume,89
CUST_0000,test,,0.22731092118223262,txn_type_international_wire,monthly_vol_cv,intl_volume,90
CUST_0599,test,,0.2234689855603933,txn_type_international_wire,monthly_vol_cv,intl_volume,91
CUST_0934,test,,0.2228148676361912,txn_type_international_wire,monthly_vol_cv,intl_volume,92
CUST_0996,test,,0.22106891668658618,txn_type_international_wire,monthly_vol_cv,intl_volume,93
CUST_0013,test,,0.21881524740554598,txn_type_international_wire,monthly_vol_cv,intl_volume,94
CUST_1063,train,0.0,0.21753761639696123,txn_type_international_wire,monthly_vol_cv,intl_volume,95
CUST_0095,test,,0.21704081647846588,txn_type_international_wire,monthly_vol_cv,intl_volume,96
CUST_0342,val,0.0,0.21416078734583005,txn_type_international_wire,monthly_vol_cv,intl_volume,97
CUST_0159,test,,0.2124691530018042,txn_type_international_wire,monthly_vol_cv,intl_volume,98
CUST_0601,train,0.0,0.20921043398998584,txn_type_international_wire,monthly_vol_cv,intl_volume,99
CUST_0867,test,,0.20872013812515203,txn_type_international_wire,monthly_vol_cv,intl_volume,100
CUST_0119,test,,0.2044530836670785,txn_type_international_wire,monthly_vol_cv,intl_volume,101
CUST_0992,test,,0.20371044416996623,txn_type_international_wire,monthly_vol_cv,intl_volume,102
CUST_0682,test,,0.2008727320945729,txn_type_international_wire,monthly_vol_cv,intl_volume,103
CUST_0910,test,,0.19761047377145194,txn_type_international_wire,monthly_vol_cv,intl_volume,104
CUST_0155,test,,0.19663138341264563,txn_type_international_wire,monthly_vol_cv,intl_volume,105
CUST_0207,test,,0.18804198477967984,txn_type_international_wire,monthly_vol_cv,intl_volume,106
CUST_0528,test,,0.1869432670043447,txn_type_international_wire,monthly_vol_cv,intl_volume,107
CUST_1168,train,0.0,0.18069852929083866,txn_type_international_wire,monthly_vol_cv,intl_volume,108
CUST_0326,val,0.0,0.1758625540071532,txn_type_international_wire,monthly_vol_cv,intl_volume,109
CUST_0210,test,,0.17204496425022028,txn_type_international_wire,monthly_vol_cv,intl_volume,110
CUST_0367,test,,0.17159473918137913,txn_type_international_wire,monthly_vol_cv,intl_volume,111
CUST_0711,train,0.0,0.17111282063836047,txn_type_international_wire,monthly_vol_cv,intl_volume,112
CUST_0007,test,,0.16611106680603696,txn_type_international_wire,monthly_vol_cv,intl_volume,113
CUST_0079,val,0.0,0.16391636863097941,txn_type_international_wire,monthly_vol_cv,intl_volume,114
CUST_0709,test,,0.16260037460453194,txn_type_international_wire,monthly_vol_cv,intl_volume,115
CUST_1162,train,0.0,0.16208026946255466,txn_type_international_wire,monthly_vol_cv,intl_volume,116
CUST_0929,test,,0.15661201489473484,txn_type_international_wire,monthly_vol_cv,intl_volume,117
CUST_0382,val,0.0,0.15531786832491792,txn_type_international_wire,monthly_vol_cv,intl_volume,118
CUST_0054,train,0.0,0.15296348420243683,txn_type_international_wire,monthly_vol_cv,intl_volume,119
CUST_0630,test,,0.15151238741707065,txn_type_international_wire,monthly_vol_cv,intl_volume,120
CUST_1137,train,0.0,0.14859639169607394,txn_type_international_wire,monthly_vol_cv,intl_volume,121
CUST_0042,test,,0.14616250035425246,txn_type_international_wire,monthly_vol_cv,intl_volume,122
CUST_0852,train,0.0,0.14521615943354596,txn_type_international_wire,monthly_vol_cv,intl_volume,123
CUST_1192,train,0.0,0.14493529906774885,txn_type_international_wire,monthly_vol_cv,intl_volume,124
CUST_0128,val,0.0,0.14357000819649487,txn_type_international_wire,monthly_vol_cv,intl_volume,125
CUST_0465,test,,0.14348401818055947,txn_type_international_wire,monthly_vol_cv,intl_volume,126
CUST_0105,train,0.0,0.1421474743047669,txn_type_international_wire,monthly_vol_cv,intl_volume,127
CUST_0884,train,0.0,0.13780021980220652,txn_type_international_wire,monthly_vol_cv,intl_volume,128
CUST_0256,val,0.0,0.137236897417194,txn_type_international_wire,monthly_vol_cv,intl_volume,129
CUST_0393,test,,0.13508253554482863,txn_type_international_wire,monthly_vol_cv,intl_volume,130
CUST_1074,val,0.0,0.13487410448768553,txn_type_international_wire,monthly_vol_cv,intl_volume,131
CUST_1077,test,,0.13449220062095577,txn_type_international_wire,monthly_vol_cv,intl_volume,132
CUST_0433,train,0.0,0.13435709953152958,txn_type_international_wire,monthly_vol_cv,intl_volume,133
CUST_0857,test,,0.13382183591096805,txn_type_international_wire,monthly_vol_cv,intl_volume,134
CUST_0411,test,,0.13232398723785177,txn_type_international_wire,monthly_vol_cv,intl_volume,135
CUST_0738,test,,0.13202670555095716,txn_type_international_wire,monthly_vol_cv,intl_volume,136
CUST_0605,val,0.0,0.13156410641601277,txn_type_international_wire,monthly_vol_cv,intl_volume,137
CUST_0052,train,0.0,0.13030079166575256,txn_type_international_wire,monthly_vol_cv,intl_volume,138
CUST_1088,test,,0.13026205407974698,txn_type_international_wire,monthly_vol_cv,intl_volume,139
CUST_1173,train,0.0,0.12789979861528203,txn_type_international_wire,monthly_vol_cv,intl_volume,140
CUST_0712,train,0.0,0.1275251639897548,txn_type_international_wire,monthly_vol_cv,intl_volume,141
CUST_0218,test,,0.12452890884371948,txn_type_international_wire,monthly_vol_cv,intl_volume,142
CUST_0681,train,0.0,0.12389678685542278,txn_type_international_wire,monthly_vol_cv,intl_volume,143
CUST_0455,test,,0.12187614606967154,txn_type_international_wire,monthly_vol_cv,intl_volume,144
CUST_0028,test,,0.12164754140723,txn_type_international_wire,monthly_vol_cv,intl_volume,145
CUST_0072,test,,0.1206019644920782,txn_type_international_wire,monthly_vol_cv,intl_volume,146
CUST_0874,train,0.0,0.12001921362925146,txn_type_international_wire,monthly_vol_cv,intl_volume,147
CUST_1140,val,0.0,0.11855205081046613,txn_type_international_wire,monthly_vol_cv,intl_volume,148
CUST_1087,test,,0.1180057737708486,txn_type_international_wire,monthly_vol_cv,intl_volume,149
CUST_0706,val,0.0,0.11681529233722573,txn_type_international_wire,monthly_vol_cv,intl_volume,150
CUST_0611,val,0.0,0.11594856738520747,txn_type_international_wire,monthly_vol_cv,intl_volume,151
CUST_0783,test,,0.11590275214460974,txn_type_international_wire,monthly_vol_cv,intl_volume,152
CUST_0856,val,0.0,0.1155330175174342,txn_type_international_wire,monthly_vol_cv,intl_volume,153
CUST_0121,train,0.0,0.11489929555702572,txn_type_international_wire,monthly_vol_cv,intl_volume,154
CUST_0523,train,0.0,0.1146336461810231,txn_type_international_wire,monthly_vol_cv,intl_volume,155
CUST_0563,train,0.0,0.11390572574416934,txn_type_international_wire,monthly_vol_cv,intl_volume,156
CUST_0894,test,,0.1087338806806645,txn_type_international_wire,monthly_vol_cv,intl_volume,157
CUST_0620,val,0.0,0.10718322631569818,txn_type_international_wire,monthly_vol_cv,intl_volume,158
CUST_0138,test,,0.10699904710802573,txn_type_international_wire,monthly_vol_cv,intl_volume,159
CUST_0798,train,0.0,0.10606718484920506,txn_type_international_wire,monthly_vol_cv,intl_volume,160
CUST_0769,val,0.0,0.105555544623993,txn_type_international_wire,monthly_vol_cv,intl_volume,161
CUST_0516,train,0.0,0.10215314967050562,txn_type_international_wire,monthly_vol_cv,intl_volume,162
CUST_1047,train,0.0,0.10063036331139495,txn_type_international_wire,monthly_vol_cv,intl_volume,163
CUST_0298,train,0.0,0.10038544468316085,txn_type_international_wire,monthly_vol_cv,intl_volume,164
CUST_1105,train,0.0,0.09746440981253035,txn_type_international_wire,monthly_vol_cv,intl_volume,165
CUST_0163,test,,0.09671315424233821,txn_type_international_wire,monthly_vol_cv,intl_volume,166
CUST_0307,train,0.0,0.09627410993212321,txn_type_international_wire,monthly_vol_cv,intl_volume,167
CUST_0608,test,,0.09536344915086088,txn_type_international_wire,monthly_vol_cv,intl_volume,168
CUST_0018,test,,0.0952291520705793,txn_type_international_wire,monthly_vol_cv,intl_volume,169
CUST_0603,val,0.0,0.09455038342545803,txn_type_international_wire,monthly_vol_cv,intl_volume,170
CUST_0310,test,,0.09395770943654834,txn_type_international_wire,monthly_vol_cv,intl_volume,171
CUST_0848,test,,0.09388047335038673,txn_type_international_wire,monthly_vol_cv,intl_volume,172
CUST_0402,train,0.0,0.09223991318755424,txn_type_international_wire,monthly_vol_cv,intl_volume,173
CUST_0565,train,0.0,0.09213654939876761,txn_type_international_wire,monthly_vol_cv,intl_volume,174
CUST_0240,train,0.0,0.0913643828932947,txn_type_international_wire,monthly_vol_cv,intl_volume,175
CUST_0956,train,0.0,0.0910345578952081,txn_type_international_wire,monthly_vol_cv,intl_volume,176
CUST_0447,train,0.0,0.09057594101820825,txn_type_international_wire,monthly_vol_cv,intl_volume,177
CUST_0492,val,0.0,0.08959417848204124,txn_type_international_wire,monthly_vol_cv,intl_volume,178
CUST_0547,test,,0.0891855296928076,txn_type_international_wire,monthly_vol_cv,intl_volume,179
CUST_0490,test,,0.08880714135089968,txn_type_international_wire,monthly_vol_cv,intl_volume,180
CUST_0761,train,0.0,0.08748615872478548,txn_type_international_wire,monthly_vol_cv,intl_volume,181
CUST_0655,train,0.0,0.08740404165025961,txn_type_international_wire,monthly_vol_cv,intl_volume,182
CUST_1141,test,,0.08694862361774457,txn_type_international_wire,monthly_vol_cv,intl_volume,183
CUST_0948,val,0.0,0.08680448261601215,txn_type_international_wire,monthly_vol_cv,intl_volume,184
CUST_0941,train,0.0,0.0865768018767444,txn_type_international_wire,monthly_vol_cv,intl_volume,185
CUST_0730,test,,0.08546193287289464,txn_type_international_wire,monthly_vol_cv,intl_volume,186
CUST_0771,train,0.0,0.08317410271016369,txn_type_international_wire,monthly_vol_cv,intl_volume,187
CUST_0502,test,,0.08225338790557897,txn_type_international_wire,monthly_vol_cv,intl_volume,188
CUST_0562,train,0.0,0.08187090449846796,txn_type_international_wire,monthly_vol_cv,intl_volume,189
CUST_0573,train,0.0,0.08080259284996065,txn_type_international_wire,monthly_vol_cv,intl_volume,190
CUST_0954,test,,0.07897181811204675,txn_type_international_wire,monthly_vol_cv,intl_volume,191
CUST_0092,test,,0.07863117359406314,txn_type_international_wire,monthly_vol_cv,intl_volume,192
CUST_0571,test,,0.07803696265239637,txn_type_international_wire,monthly_vol_cv,intl_volume,193
CUST_0273,test,,0.07784252893464581,txn_type_international_wire,monthly_vol_cv,intl_volume,194
CUST_1028,train,0.0,0.07781319435810254,txn_type_international_wire,monthly_vol_cv,intl_volume,195
CUST_0799,val,0.0,0.07697877017760722,txn_type_international_wire,monthly_vol_cv,intl_volume,196
CUST_0989,test,,0.07689458870167559,txn_type_international_wire,monthly_vol_cv,intl_volume,197
CUST_0208,test,,0.07681980158158024,txn_type_international_wire,monthly_vol_cv,intl_volume,198
CUST_1185,val,0.0,0.0764110038107223,txn_type_international_wire,monthly_vol_cv,intl_volume,199
CUST_0223,val,0.0,0.07623493877851527,txn_type_international_wire,monthly_vol_cv,intl_volume,200
CUST_0531,test,,0.07585733196837863,txn_type_international_wire,monthly_vol_cv,intl_volume,201
CUST_0244,test,,0.07498144304772875,txn_type_international_wire,monthly_vol_cv,intl_volume,202
CUST_1163,test,,0.07455223919450606,txn_type_international_wire,monthly_vol_cv,intl_volume,203
CUST_0278,val,0.0,0.07302644204968552,txn_type_international_wire,monthly_vol_cv,intl_volume,204
CUST_1117,train,0.0,0.07226916058270114,txn_type_international_wire,monthly_vol_cv,intl_volume,205
CUST_1129,train,0.0,0.07129800658944152,txn_type_international_wire,monthly_vol_cv,intl_volume,206
CUST_0213,train,0.0,0.07129039120257444,txn_type_international_wire,monthly_vol_cv,intl_volume,207
CUST_1064,test,,0.07110341943456483,txn_type_international_wire,monthly_vol_cv,intl_volume,208
CUST_1122,test,,0.07093873168099095,txn_type_international_wire,monthly_vol_cv,intl_volume,209
CUST_0936,val,0.0,0.07026346324514615,txn_type_international_wire,monthly_vol_cv,intl_volume,210
CUST_0517,test,,0.07001589895616588,txn_type_international_wire,monthly_vol_cv,intl_volume,211
CUST_1109,val,0.0,0.06983950822980632,txn_type_international_wire,monthly_vol_cv,intl_volume,212
CUST_0585,test,,0.06772716787367282,txn_type_international_wire,monthly_vol_cv,intl_volume,213
CUST_0806,train,0.0,0.06772239060380932,txn_type_international_wire,monthly_vol_cv,intl_volume,214
CUST_0726,test,,0.06605970829166836,txn_type_international_wire,monthly_vol_cv,intl_volume,215
CUST_0639,test,,0.06432405127319445,txn_type_international_wire,monthly_vol_cv,intl_volume,216
CUST_1151,train,0.0,0.06345303209571167,txn_type_international_wire,monthly_vol_cv,intl_volume,217
CUST_0678,val,0.0,0.060709888745576694,txn_type_international_wire,monthly_vol_cv,intl_volume,218
CUST_0824,val,0.0,0.0604919200374521,txn_type_international_wire,monthly_vol_cv,intl_volume,219
CUST_0641,train,0.0,0.060205297097701026,txn_type_international_wire,monthly_vol_cv,intl_volume,220
CUST_0632,val,0.0,0.059943773380369235,txn_type_international_wire,monthly_vol_cv,intl_volume,221
CUST_0158,train,0.0,0.059918180823528136,txn_type_international_wire,monthly_vol_cv,intl_volume,222
CUST_0410,train,0.0,0.05989807474452782,txn_type_international_wire,monthly_vol_cv,intl_volume,223
CUST_0540,train,0.0,0.05983990955901712,txn_type_international_wire,monthly_vol_cv,intl_volume,224
CUST_0477,test,,0.05972383378466265,txn_type_international_wire,monthly_vol_cv,intl_volume,225
CUST_0847,train,0.0,0.05864936246220293,txn_type_international_wire,monthly_vol_cv,intl_volume,226
CUST_1186,val,0.0,0.05805454694483833,txn_type_international_wire,monthly_vol_cv,intl_volume,227
CUST_0116,train,0.0,0.05780972047702791,txn_type_international_wire,monthly_vol_cv,intl_volume,228
CUST_0975,test,,0.057501204060685755,txn_type_international_wire,monthly_vol_cv,intl_volume,229
CUST_0312,train,0.0,0.05596017293510627,txn_type_international_wire,monthly_vol_cv,intl_volume,230
CUST_0519,train,0.0,0.05583880675204565,txn_type_international_wire,monthly_vol_cv,intl_volume,231
CUST_1143,train,0.0,0.05528819850166312,txn_type_international_wire,monthly_vol_cv,intl_volume,232
CUST_0981,test,,0.05522727804908816,txn_type_international_wire,monthly_vol_cv,intl_volume,233
CUST_0063,train,0.0,0.054936464499700834,txn_type_international_wire,monthly_vol_cv,intl_volume,234
CUST_0214,test,,0.05461957706820041,txn_type_international_wire,monthly_vol_cv,intl_volume,235
CUST_0794,test,,0.05452080623695793,txn_type_international_wire,monthly_vol_cv,intl_volume,236
CUST_0048,train,0.0,0.05445961040592705,txn_type_international_wire,monthly_vol_cv,intl_volume,237
CUST_1166,val,0.0,0.054123946107739525,txn_type_international_wire,monthly_vol_cv,intl_volume,238
CUST_0044,test,,0.053522421221297294,txn_type_international_wire,monthly_vol_cv,intl_volume,239
CUST_1123,test,,0.053405742931306906,txn_type_international_wire,monthly_vol_cv,intl_volume,240
CUST_1080,test,,0.05334144319698928,txn_type_international_wire,monthly_vol_cv,intl_volume,241
CUST_0337,test,,0.05259144150853334,txn_type_international_wire,monthly_vol_cv,intl_volume,242
CUST_0740,train,0.0,0.05256087096461195,txn_type_international_wire,monthly_vol_cv,intl_volume,243
CUST_0370,train,0.0,0.05253305966827415,txn_type_international_wire,monthly_vol_cv,intl_volume,244
CUST_0297,train,0.0,0.05235395285613875,txn_type_international_wire,monthly_vol_cv,intl_volume,245
CUST_0491,test,,0.052123078353787905,txn_type_international_wire,monthly_vol_cv,intl_volume,246
CUST_0224,test,,0.05164897718293321,txn_type_international_wire,monthly_vol_cv,intl_volume,247
CUST_0507,test,,0.05140988970229975,txn_type_international_wire,monthly_vol_cv,intl_volume,248
CUST_0145,test,,0.0512145677647531,txn_type_international_wire,monthly_vol_cv,intl_volume,249
CUST_1197,train,0.0,0.05118655365300962,txn_type_international_wire,monthly_vol_cv,intl_volume,250
CUST_1004,train,0.0,0.05113337618831314,txn_type_international_wire,monthly_vol_cv,intl_volume,251
CUST_0459,test,,0.05085702071191101,txn_type_international_wire,monthly_vol_cv,intl_volume,252
CUST_0887,train,0.0,0.0505126075303437,txn_type_international_wire,monthly_vol_cv,intl_volume,253
CUST_0822,train,0.0,0.049663992324160536,txn_type_international_wire,monthly_vol_cv,intl_volume,254
CUST_1043,test,,0.04945259041269194,txn_type_international_wire,monthly_vol_cv,intl_volume,255
CUST_0345,test,,0.04823283896278443,txn_type_international_wire,monthly_vol_cv,intl_volume,256
CUST_0148,test,,0.04814327619860031,txn_type_international_wire,monthly_vol_cv,intl_volume,257
CUST_0135,val,0.0,0.04732168303243949,txn_type_international_wire,monthly_vol_cv,intl_volume,258
CUST_0497,train,0.0,0.047320338254588534,txn_type_international_wire,monthly_vol_cv,intl_volume,259
CUST_0881,test,,0.04720060290895755,txn_type_international_wire,monthly_vol_cv,intl_volume,260
CUST_1089,train,0.0,0.047175618463222366,txn_type_international_wire,monthly_vol_cv,intl_volume,261
CUST_0707,train,0.0,0.0470339211162294,txn_type_international_wire,monthly_vol_cv,intl_volume,262
CUST_1188,train,0.0,0.04684381725051448,txn_type_international_wire,monthly_vol_cv,intl_volume,263
CUST_0933,test,,0.04682846355819205,txn_type_international_wire,monthly_vol_cv,intl_volume,264
CUST_1097,test,,0.04620586050785072,txn_type_international_wire,monthly_vol_cv,intl_volume,265
CUST_0602,train,0.0,0.046135828645441544,txn_type_international_wire,monthly_vol_cv,intl_volume,266
CUST_0350,train,0.0,0.045845603678004186,txn_type_international_wire,monthly_vol_cv,intl_volume,267
CUST_0865,test,,0.04556969152229081,txn_type_international_wire,monthly_vol_cv,intl_volume,268
CUST_0215,train,0.0,0.04480848528818889,txn_type_international_wire,monthly_vol_cv,intl_volume,269
CUST_0629,val,0.0,0.04420388726787401,txn_type_international_wire,monthly_vol_cv,intl_volume,270
CUST_0341,train,0.0,0.043517938393072844,txn_type_international_wire,monthly_vol_cv,intl_volume,271
CUST_0050,test,,0.04345348666671852,txn_type_international_wire,monthly_vol_cv,intl_volume,272
CUST_0435,val,0.0,0.04337520081942482,txn_type_international_wire,monthly_vol_cv,intl_volume,273
CUST_0665,train,0.0,0.043102364967191185,txn_type_international_wire,monthly_vol_cv,intl_volume,274
CUST_0093,val,0.0,0.04242092860658236,txn_type_international_wire,monthly_vol_cv,intl_volume,275
CUST_0652,test,,0.04214761854780216,txn_type_international_wire,monthly_vol_cv,intl_volume,276
CUST_0898,test,,0.04183023343731731,txn_type_international_wire,monthly_vol_cv,intl_volume,277
CUST_0295,test,,0.04052386721019102,txn_type_international_wire,monthly_vol_cv,intl_volume,278
CUST_0417,train,0.0,0.04030262609982393,txn_type_international_wire,monthly_vol_cv,intl_volume,279
CUST_0506,train,0.0,0.0401894415511742,txn_type_international_wire,monthly_vol_cv,intl_volume,280
CUST_1021,test,,0.039948452613611865,txn_type_international_wire,monthly_vol_cv,intl_volume,281
CUST_0030,train,0.0,0.039719953745726656,txn_type_international_wire,monthly_vol_cv,intl_volume,282
CUST_0548,test,,0.039605475305132885,txn_type_international_wire,monthly_vol_cv,intl_volume,283
CUST_0648,val,0.0,0.039532218086733815,txn_type_international_wire,monthly_vol_cv,intl_volume,284
CUST_1142,train,0.0,0.03939532824873558,txn_type_international_wire,monthly_vol_cv,intl_volume,285
CUST_0200,test,,0.03901223739232228,txn_type_international_wire,monthly_vol_cv,intl_volume,286
